brand_name,model_new,variant_name,seller_type_new,fuel_type,transmission_type_new,owner_type,body_type_new,Drive Type,model_year,km_driven,pu,mileage_new,Displacement,Max Power,Max Torque,seating_capacity_new,Length,Width,Height,Color
Hyundai,Hyundai Creta,Hyundai Creta SX (O),individual,petrol,automatic,first,suv,fwd,2026,5443,"1,636,971",19.00 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Blue
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Sigma,dealer,petrol,automatic,first,suv,fwd,2025,21173,"1,329,020",18.11 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Red
Toyota,Toyota Innova Hycross,Toyota Innova Hycross VX,dealer,petrol,automatic,first,muv,fwd,2025,9840,"2,694,765",17.58 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Red
Tata,Tata Nexon,Tata Nexon Fearless,dealer,petrol,automatic,first,suv,fwd,2026,6190,"1,046,628",18.07 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Grey
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Zeta,dealer,petrol,automatic,first,suv,fwd,2026,3820,"1,520,863",17.60 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Silver
Maruti,Maruti Brezza,Maruti Brezza VXi,dealer,petrol,manual,first,suv,fwd,2025,14339,"1,062,440",20.96 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Silver
Maruti,Maruti Swift,Maruti Swift ZXi,dealer,petrol,manual,first,hatchback,fwd,2026,5144,"826,184",21.12 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Grey
Hyundai,Hyundai Creta,Hyundai Creta SX,dealer,petrol,automatic,first,suv,fwd,2026,1999,"1,534,415",18.23 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Grey
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX,dealer,petrol,manual,first,muv,fwd,2026,3442,"3,073,788",20.52 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Blue
Kia,Kia Seltos,Kia Seltos HTE,dealer,petrol,manual,first,suv,fwd,2026,7702,"1,503,254",21.51 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Black
Maruti,Maruti Ertiga,Maruti Ertiga LXi,individual,petrol,manual,first,muv,fwd,2026,6772,"1,216,965",20.48 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Silver
Maruti,Maruti Swift,Maruti Swift ZXi,dealer,petrol,automatic,second,hatchback,fwd,2025,14686,"719,996",20.72 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Blue
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z2,individual,diesel,automatic,first,suv,fwd,2025,16215,"2,034,622",15.39 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Grey
Maruti,Maruti Brezza,Maruti Brezza ZXi,dealer,petrol,automatic,first,suv,fwd,2026,4411,"1,206,189",21.21 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Grey
Toyota,Toyota Innova Hycross,Toyota Innova Hycross VX,dealer,petrol,automatic,first,muv,fwd,2026,7713,"2,671,782",16.42 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Blue
Maruti,Maruti Swift,Maruti Swift ZXi,dealer,petrol,manual,first,hatchback,fwd,2026,4599,"865,743",20.31 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Grey
Mahindra,Mahindra Thar,Mahindra Thar AX (O),dealer,diesel,automatic,first,suv,fwd,2026,5463,"1,570,346",17.06 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,White
Maruti,Maruti Swift,Maruti Swift VXi,dealer,petrol,manual,first,hatchback,fwd,2025,20730,"781,848",15.65 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Black
Hyundai,Hyundai Creta,Hyundai Creta SX (O),dealer,petrol,manual,first,suv,fwd,2025,11113,"1,330,343",19.77 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,White
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z8L,dealer,diesel,automatic,first,suv,fwd,2026,8117,"2,240,807",21.88 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Red
Maruti,Maruti Brezza,Maruti Brezza VXi,dealer,petrol,manual,first,suv,fwd,2026,1939,"1,031,573",19.18 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,White
Tata,Tata Nexon,Tata Nexon Smart,dealer,petrol,manual,first,suv,fwd,2025,23148,"879,761",15.23 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Blue
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z8,individual,diesel,manual,first,suv,fwd,2026,4254,"2,572,561",19.11 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Silver
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX (O),dealer,petrol,manual,second,muv,fwd,2025,13786,"2,636,246",18.63 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,White
Hyundai,Hyundai Exter,Hyundai Exter SX (O),dealer,petrol,automatic,first,suv,fwd,2026,1219,"760,867",18.64 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Black
Mahindra,Mahindra Thar,Mahindra Thar AX (O),dealer,diesel,manual,first,suv,fwd,2026,4090,"1,677,229",20.17 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Red
Maruti,Maruti Fronx,Maruti Fronx Zeta,dealer,petrol,manual,first,suv,fwd,2025,9800,"839,696",18.04 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Silver
Mahindra,Mahindra XUV700,Mahindra XUV700 AX7L,individual,petrol,manual,first,suv,fwd,2026,3784,"2,283,303",16.36 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Blue
Mahindra,Mahindra Thar,Mahindra Thar LX,individual,diesel,manual,first,suv,fwd,2025,14313,"1,528,440",19.16 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Red
Tata,Tata Nexon,Tata Nexon Creative,dealer,petrol,automatic,first,suv,fwd,2026,6915,"1,055,380",19.27 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Silver
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Zeta,dealer,petrol,automatic,first,suv,fwd,2025,16038,"1,261,195",17.69 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Red
Hyundai,Hyundai Creta,Hyundai Creta SX,individual,petrol,manual,first,suv,fwd,2026,5615,"1,443,793",17.82 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Blue
Tata,Tata Safari,Tata Safari Smart,individual,diesel,automatic,second,suv,fwd,2025,9522,"1,787,401",20.93 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Black
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Sigma,dealer,petrol,automatic,first,suv,fwd,2026,3238,"1,450,407",21.71 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,White
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z4,dealer,diesel,automatic,first,suv,fwd,2026,8597,"2,312,938",16.70 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Blue
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z4,dealer,diesel,manual,first,suv,fwd,2026,3529,"2,541,927",16.30 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,White
Maruti,Maruti Fronx,Maruti Fronx Sigma,dealer,petrol,automatic,first,suv,fwd,2026,8312,"853,837",21.87 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Blue
Mahindra,Mahindra XUV700,Mahindra XUV700 AX7L,dealer,petrol,manual,first,suv,fwd,2025,13784,"2,131,239",21.75 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Silver
Tata,Tata Punch,Tata Punch Accomplished,dealer,petrol,manual,first,suv,fwd,2026,5004,"703,200",19.73 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Black
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z8,individual,diesel,automatic,first,suv,fwd,2025,20351,"2,351,195",18.52 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,White
Tata,Tata Punch,Tata Punch Creative,individual,petrol,manual,first,suv,fwd,2026,7543,"643,364",19.46 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Black
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z8,individual,diesel,manual,first,suv,fwd,2026,4778,"2,538,738",21.41 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Silver
Maruti,Maruti Swift,Maruti Swift VXi,dealer,petrol,manual,first,hatchback,fwd,2025,13058,"709,652",21.18 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Silver
Tata,Tata Punch,Tata Punch Creative,individual,petrol,manual,first,suv,fwd,2025,14720,"553,460",16.75 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Grey
Tata,Tata Safari,Tata Safari Adventure,dealer,diesel,manual,first,suv,fwd,2025,16689,"1,804,848",19.69 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Grey
Maruti,Maruti Ertiga,Maruti Ertiga ZXi,dealer,petrol,automatic,first,muv,fwd,2025,19456,"977,772",15.35 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Grey
Maruti,Maruti Fronx,Maruti Fronx Zeta,dealer,petrol,manual,first,suv,fwd,2026,5008,"962,598",21.29 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Black
Mahindra,Mahindra XUV700,Mahindra XUV700 MX,dealer,petrol,manual,first,suv,fwd,2026,6237,"2,225,929",20.46 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Silver
Maruti,Maruti Fronx,Maruti Fronx Alpha,dealer,petrol,automatic,first,suv,fwd,2025,23191,"742,219",19.31 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Black
Tata,Tata Punch,Tata Punch Accomplished,dealer,petrol,manual,first,suv,fwd,2025,16906,"553,481",18.21 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Grey
Hyundai,Hyundai Creta,Hyundai Creta EX,dealer,petrol,manual,first,suv,fwd,2026,5623,"1,491,554",18.31 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Blue
Tata,Tata Safari,Tata Safari Adventure,dealer,diesel,manual,second,suv,fwd,2025,7405,"1,915,043",16.51 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Red
Kia,Kia Seltos,Kia Seltos HTX+,individual,petrol,automatic,first,suv,fwd,2025,1846,"1,390,700",20.12 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Grey
Tata,Tata Nexon,Tata Nexon Pure,dealer,petrol,automatic,first,suv,fwd,2025,16941,"921,555",15.76 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Black
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Alpha,individual,petrol,manual,first,suv,fwd,2025,14525,"1,386,144",16.67 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,White
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Sigma,dealer,petrol,manual,first,suv,fwd,2025,12426,"1,302,945",16.26 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Grey
Maruti,Maruti Ertiga,Maruti Ertiga ZXi+,dealer,petrol,manual,first,muv,fwd,2026,5487,"1,110,439",21.78 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Grey
Hyundai,Hyundai Exter,Hyundai Exter SX,dealer,petrol,manual,first,suv,fwd,2025,14697,"760,479",16.05 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Silver
Toyota,Toyota Innova Hycross,Toyota Innova Hycross GX,dealer,petrol,manual,first,muv,fwd,2025,20638,"2,418,396",16.01 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,White
Tata,Tata Punch,Tata Punch Creative,individual,petrol,automatic,first,suv,fwd,2025,15430,"649,759",18.85 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Red
Tata,Tata Punch,Tata Punch Pure,individual,petrol,automatic,first,suv,fwd,2025,11265,"649,374",19.88 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Black
Maruti,Maruti Swift,Maruti Swift ZXi,individual,petrol,automatic,first,hatchback,fwd,2026,6980,"823,460",20.60 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Silver
Hyundai,Hyundai Creta,Hyundai Creta S,individual,petrol,manual,first,suv,fwd,2026,4565,"1,599,113",16.91 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Grey
Mahindra,Mahindra XUV700,Mahindra XUV700 AX5,dealer,petrol,automatic,first,suv,fwd,2026,6053,"2,289,344",18.31 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,White
Toyota,Toyota Innova Hycross,Toyota Innova Hycross VX,dealer,petrol,manual,first,muv,fwd,2026,4045,"2,734,175",15.22 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Grey
Tata,Tata Safari,Tata Safari Adventure,dealer,diesel,automatic,first,suv,fwd,2025,11750,"1,782,134",20.17 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Silver
Mahindra,Mahindra XUV700,Mahindra XUV700 AX5,individual,petrol,automatic,first,suv,fwd,2025,15420,"1,941,750",19.97 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,White
Mahindra,Mahindra Thar,Mahindra Thar LX,dealer,diesel,manual,first,suv,fwd,2025,15064,"1,392,270",20.06 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Black
Maruti,Maruti Fronx,Maruti Fronx Delta+,dealer,petrol,automatic,first,suv,fwd,2026,5959,"813,425",16.35 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Blue
Kia,Kia Seltos,Kia Seltos HTX+,dealer,petrol,manual,first,suv,fwd,2025,13656,"1,467,437",20.40 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Black
Toyota,Toyota Innova Hycross,Toyota Innova Hycross GX,dealer,petrol,automatic,first,muv,fwd,2026,1327,"2,929,678",20.80 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Blue
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Delta,dealer,petrol,automatic,first,suv,fwd,2026,4134,"1,314,225",18.86 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Blue
Kia,Kia Seltos,Kia Seltos GTLine,individual,petrol,automatic,first,suv,fwd,2026,6587,"1,732,122",20.21 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,White
Maruti,Maruti Swift,Maruti Swift ZXi+,dealer,petrol,manual,first,hatchback,fwd,2026,4405,"863,516",17.65 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Black
Maruti,Maruti Brezza,Maruti Brezza VXi,dealer,petrol,automatic,first,suv,fwd,2025,13768,"1,041,278",15.21 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,White
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z8,individual,diesel,manual,first,suv,fwd,2025,19931,"2,149,482",19.25 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Silver
Mahindra,Mahindra XUV700,Mahindra XUV700 AX5,dealer,petrol,automatic,first,suv,fwd,2026,3576,"2,369,359",19.51 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,White
Hyundai,Hyundai Exter,Hyundai Exter SX,dealer,petrol,manual,first,suv,fwd,2026,1914,"858,634",19.93 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Blue
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Zeta,individual,petrol,automatic,first,suv,fwd,2026,4678,"1,530,482",19.00 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Grey
Maruti,Maruti Swift,Maruti Swift ZXi,individual,petrol,manual,first,hatchback,fwd,2025,12579,"722,133",15.05 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Silver
Kia,Kia Seltos,Kia Seltos HTK,dealer,petrol,manual,first,suv,fwd,2025,10168,"1,455,977",18.15 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Silver
Maruti,Maruti Ertiga,Maruti Ertiga ZXi+,individual,petrol,automatic,first,muv,fwd,2025,14123,"983,592",20.51 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,White
Tata,Tata Nexon,Tata Nexon Smart,individual,petrol,automatic,first,suv,fwd,2026,5983,"1,047,619",21.93 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Silver
Maruti,Maruti Ertiga,Maruti Ertiga LXi,dealer,petrol,manual,first,muv,fwd,2026,4981,"1,208,313",20.70 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,White
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z8,dealer,diesel,manual,first,suv,fwd,2026,5613,"2,247,200",19.67 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Red
Tata,Tata Punch,Tata Punch Creative,dealer,petrol,automatic,first,suv,fwd,2025,24067,"635,937",18.25 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Black
Mahindra,Mahindra Thar,Mahindra Thar LX,dealer,diesel,manual,first,suv,fwd,2025,13285,"1,461,924",18.55 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,White
Tata,Tata Nexon,Tata Nexon Fearless,dealer,petrol,automatic,first,suv,fwd,2026,5556,"1,029,701",17.14 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,White
Maruti,Maruti Swift,Maruti Swift LXi,individual,petrol,manual,first,hatchback,fwd,2026,3981,"829,421",21.93 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Silver
Tata,Tata Safari,Tata Safari Pure,individual,diesel,manual,first,suv,fwd,2025,10768,"2,006,629",17.58 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Blue
Kia,Kia Seltos,Kia Seltos GTLine,dealer,petrol,manual,first,suv,fwd,2026,3830,"1,692,044",20.48 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Red
Tata,Tata Safari,Tata Safari Adventure,dealer,diesel,manual,first,suv,fwd,2025,12606,"1,701,216",21.15 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Black
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z2,dealer,diesel,manual,first,suv,fwd,2026,5718,"2,402,374",18.43 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Black
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Delta,dealer,petrol,manual,first,suv,fwd,2026,9698,"1,551,503",17.62 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Red
Toyota,Toyota Innova Hycross,Toyota Innova Hycross VX,dealer,petrol,manual,first,muv,fwd,2026,3567,"2,951,513",18.76 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Grey
Maruti,Maruti Ertiga,Maruti Ertiga VXi,individual,petrol,manual,first,muv,fwd,2026,4166,"1,208,935",20.41 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,White
Hyundai,Hyundai Creta,Hyundai Creta SX (O),individual,petrol,manual,first,suv,fwd,2025,14684,"1,413,591",15.86 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Black
Tata,Tata Nexon,Tata Nexon Pure,individual,petrol,manual,first,suv,fwd,2026,5791,"1,059,336",17.59 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Blue
Tata,Tata Punch,Tata Punch Adventure,individual,petrol,manual,first,suv,fwd,2025,16317,"544,579",15.28 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Red
Tata,Tata Safari,Tata Safari Pure,individual,diesel,manual,first,suv,fwd,2026,7568,"2,189,502",17.31 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Grey
Tata,Tata Safari,Tata Safari Accomplished,dealer,diesel,automatic,first,suv,fwd,2026,500,"1,952,755",16.78 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Red
Tata,Tata Nexon,Tata Nexon Pure,dealer,petrol,automatic,first,suv,fwd,2025,3065,"945,945",17.03 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Black
Maruti,Maruti Fronx,Maruti Fronx Sigma,dealer,petrol,manual,first,suv,fwd,2026,4008,"842,069",18.08 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Black
Hyundai,Hyundai Exter,Hyundai Exter SX,dealer,petrol,manual,first,suv,fwd,2026,7194,"873,014",19.80 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Black
Maruti,Maruti Brezza,Maruti Brezza ZXi+,dealer,petrol,manual,first,suv,fwd,2026,1868,"1,172,870",19.85 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Black
Mahindra,Mahindra XUV700,Mahindra XUV700 MX,dealer,petrol,manual,first,suv,fwd,2026,500,"2,538,890",21.40 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Blue
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Sigma,dealer,petrol,manual,first,suv,fwd,2025,17855,"1,310,888",15.48 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Grey
Tata,Tata Punch,Tata Punch Accomplished,individual,petrol,manual,first,suv,fwd,2026,5487,"617,216",18.61 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Blue
Mahindra,Mahindra Thar,Mahindra Thar LX,individual,diesel,manual,first,suv,fwd,2025,9548,"1,558,006",21.94 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Red
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Alpha,dealer,petrol,manual,first,suv,fwd,2025,10072,"1,294,537",21.84 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Red
Maruti,Maruti Brezza,Maruti Brezza ZXi,individual,petrol,manual,first,suv,fwd,2025,10151,"999,546",16.86 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Blue
Tata,Tata Nexon,Tata Nexon Fearless,dealer,petrol,automatic,first,suv,fwd,2025,15552,"868,784",16.82 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Grey
Kia,Kia Seltos,Kia Seltos GTLine,individual,petrol,manual,first,suv,fwd,2026,3747,"1,490,558",20.60 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Red
Hyundai,Hyundai Exter,Hyundai Exter EX,dealer,petrol,automatic,first,suv,fwd,2026,5988,"826,064",16.50 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Silver
Mahindra,Mahindra Thar,Mahindra Thar LX,dealer,diesel,manual,first,suv,fwd,2026,500,"1,753,658",16.47 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Grey
Mahindra,Mahindra Thar,Mahindra Thar LX,dealer,diesel,manual,first,suv,fwd,2026,3286,"1,755,883",15.26 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Silver
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Alpha,dealer,petrol,automatic,first,suv,fwd,2026,2747,"1,395,252",17.00 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Blue
Tata,Tata Safari,Tata Safari Adventure,individual,diesel,automatic,first,suv,fwd,2025,13718,"1,795,906",17.91 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Silver
Tata,Tata Nexon,Tata Nexon Pure,dealer,petrol,manual,first,suv,fwd,2026,3923,"1,011,911",16.01 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Silver
Hyundai,Hyundai Creta,Hyundai Creta EX,individual,petrol,automatic,first,suv,fwd,2025,18989,"1,357,332",19.66 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Black
Maruti,Maruti Ertiga,Maruti Ertiga ZXi,individual,petrol,automatic,first,muv,fwd,2026,1281,"1,286,852",18.31 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,White
Mahindra,Mahindra XUV700,Mahindra XUV700 AX7L,individual,petrol,manual,first,suv,fwd,2026,5090,"2,335,632",18.68 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,White
Tata,Tata Punch,Tata Punch Accomplished,dealer,petrol,manual,first,suv,fwd,2026,6116,"730,863",15.93 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Grey
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z4,dealer,diesel,automatic,first,suv,fwd,2026,8713,"2,265,191",17.04 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,White
Maruti,Maruti Swift,Maruti Swift ZXi,dealer,petrol,automatic,first,hatchback,fwd,2025,12591,"659,985",18.05 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,White
Hyundai,Hyundai Exter,Hyundai Exter S,dealer,petrol,manual,first,suv,fwd,2026,5648,"873,286",18.04 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Grey
Mahindra,Mahindra XUV700,Mahindra XUV700 MX,dealer,petrol,automatic,first,suv,fwd,2026,1392,"2,204,227",17.30 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Black
Mahindra,Mahindra XUV700,Mahindra XUV700 MX,dealer,petrol,automatic,first,suv,fwd,2026,500,"2,289,259",19.67 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Blue
Maruti,Maruti Swift,Maruti Swift ZXi,dealer,petrol,manual,first,hatchback,fwd,2026,6689,"818,129",19.15 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Silver
Tata,Tata Nexon,Tata Nexon Creative,dealer,petrol,manual,first,suv,fwd,2026,4988,"1,120,822",16.12 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Red
Toyota,Toyota Innova Hycross,Toyota Innova Hycross GX,dealer,petrol,manual,first,muv,fwd,2026,7357,"2,852,152",16.51 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Red
Maruti,Maruti Brezza,Maruti Brezza LXi,dealer,petrol,manual,first,suv,fwd,2026,2253,"1,116,463",16.99 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Silver
Maruti,Maruti Ertiga,Maruti Ertiga LXi,dealer,petrol,manual,first,muv,fwd,2025,17599,"957,465",15.76 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,White
